iteration          time             xO2              xO          xE(s1)          xO(s1)         xO2(s1)
     1461    1.4610E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339410E-07    3.364964E-06
     1462    1.4620E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339415E-07    3.364964E-06
     1463    1.4630E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339419E-07    3.364963E-06
     1464    1.4640E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339424E-07    3.364963E-06
     1465    1.4650E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339428E-07    3.364962E-06
     1466    1.4660E-06    1.082445E+00    1.202717E-01    1.296948E-07    7.339432E-07    3.364962E-06
     1467    1.4670E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339437E-07    3.364962E-06
     1468    1.4680E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339441E-07    3.364961E-06
     1469    1.4690E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339445E-07    3.364961E-06
     1470    1.4700E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339450E-07    3.364960E-06
     1471    1.4710E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339454E-07    3.364960E-06
     1472    1.4720E-06    1.082445E+00    1.202717E-01    1.296947E-07    7.339458E-07    3.364960E-06
     1473    1.4730E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339463E-07    3.364959E-06
     1474    1.4740E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339467E-07    3.364959E-06
     1475    1.4750E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339471E-07    3.364958E-06
     1476    1.4760E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339475E-07    3.364958E-06
     1477    1.4770E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339479E-07    3.364957E-06
     1478    1.4780E-06    1.082445E+00    1.202717E-01    1.296946E-07    7.339483E-07    3.364957E-06
     1479    1.4790E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339488E-07    3.364957E-06
     1480    1.4800E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339492E-07    3.364956E-06
     1481    1.4810E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339496E-07    3.364956E-06
     1482    1.4820E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339500E-07    3.364956E-06
     1483    1.4830E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339504E-07    3.364955E-06
     1484    1.4840E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339508E-07    3.364955E-06
     1485    1.4850E-06    1.082445E+00    1.202717E-01    1.296945E-07    7.339512E-07    3.364954E-06
     1486    1.4860E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339516E-07    3.364954E-06
     1487    1.4870E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339520E-07    3.364954E-06
     1488    1.4880E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339524E-07    3.364953E-06
     1489    1.4890E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339527E-07    3.364953E-06
     1490    1.4900E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339531E-07    3.364952E-06
     1491    1.4910E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339535E-07    3.364952E-06
     1492    1.4920E-06    1.082445E+00    1.202717E-01    1.296944E-07    7.339539E-07    3.364952E-06
     1493    1.4930E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339543E-07    3.364951E-06
     1494    1.4940E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339547E-07    3.364951E-06
     1495    1.4950E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339550E-07    3.364951E-06
     1496    1.4960E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339554E-07    3.364950E-06
     1497    1.4970E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339558E-07    3.364950E-06
     1498    1.4980E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339562E-07    3.364950E-06
     1499    1.4990E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339565E-07    3.364949E-06
     1500    1.5000E-06    1.082445E+00    1.202717E-01    1.296943E-07    7.339569E-07    3.364949E-06
     1501    1.5010E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339573E-07    3.364949E-06
     1502    1.5020E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339576E-07    3.364948E-06
     1503    1.5030E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339580E-07    3.364948E-06
     1504    1.5040E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339583E-07    3.364947E-06
     1505    1.5050E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339587E-07    3.364947E-06
     1506    1.5060E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339591E-07    3.364947E-06
     1507    1.5070E-06    1.082445E+00    1.202717E-01    1.296942E-07    7.339594E-07    3.364946E-06
     1508    1.5080E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339598E-07    3.364946E-06
     1509    1.5090E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339601E-07    3.364946E-06
     1510    1.5100E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339605E-07    3.364945E-06
     1511    1.5110E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339608E-07    3.364945E-06
     1512    1.5120E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339612E-07    3.364945E-06
     1513    1.5130E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339615E-07    3.364944E-06
     1514    1.5140E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339618E-07    3.364944E-06
     1515    1.5150E-06    1.082445E+00    1.202717E-01    1.296941E-07    7.339622E-07    3.364944E-06
     1516    1.5160E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339625E-07    3.364943E-06
     1517    1.5170E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339629E-07    3.364943E-06
     1518    1.5180E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339632E-07    3.364943E-06
     1519    1.5190E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339635E-07    3.364942E-06
     1520    1.5200E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339639E-07    3.364942E-06
     1521    1.5210E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339642E-07    3.364942E-06
     1522    1.5220E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339645E-07    3.364942E-06
     1523    1.5230E-06    1.082445E+00    1.202717E-01    1.296940E-07    7.339648E-07    3.364941E-06
     1524    1.5240E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339652E-07    3.364941E-06
     1525    1.5250E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339655E-07    3.364941E-06
     1526    1.5260E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339658E-07    3.364940E-06
     1527    1.5270E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339661E-07    3.364940E-06
     1528    1.5280E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339664E-07    3.364940E-06
     1529    1.5290E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339668E-07    3.364939E-06
     1530    1.5300E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339671E-07    3.364939E-06
     1531    1.5310E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339674E-07    3.364939E-06
     1532    1.5320E-06    1.082445E+00    1.202717E-01    1.296939E-07    7.339677E-07    3.364938E-06
     1533    1.5330E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339680E-07    3.364938E-06
     1534    1.5340E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339683E-07    3.364938E-06
     1535    1.5350E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339686E-07    3.364938E-06
     1536    1.5360E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339689E-07    3.364937E-06
     1537    1.5370E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339692E-07    3.364937E-06
     1538    1.5380E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339695E-07    3.364937E-06
     1539    1.5390E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339698E-07    3.364936E-06
     1540    1.5400E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339701E-07    3.364936E-06
     1541    1.5410E-06    1.082445E+00    1.202717E-01    1.296938E-07    7.339704E-07    3.364936E-06
     1542    1.5420E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339707E-07    3.364936E-06
     1543    1.5430E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339710E-07    3.364935E-06
     1544    1.5440E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339713E-07    3.364935E-06
     1545    1.5450E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339716E-07    3.364935E-06
     1546    1.5460E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339719E-07    3.364934E-06
     1547    1.5470E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339722E-07    3.364934E-06
     1548    1.5480E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339725E-07    3.364934E-06
     1549    1.5490E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339727E-07    3.364934E-06
     1550    1.5500E-06    1.082445E+00    1.202717E-01    1.296937E-07    7.339730E-07    3.364933E-06
     1551    1.5510E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339733E-07    3.364933E-06
     1552    1.5520E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339736E-07    3.364933E-06
     1553    1.5530E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339739E-07    3.364933E-06
     1554    1.5540E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339741E-07    3.364932E-06
     1555    1.5550E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339744E-07    3.364932E-06
     1556    1.5560E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339747E-07    3.364932E-06
     1557    1.5570E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339750E-07    3.364931E-06
     1558    1.5580E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339752E-07    3.364931E-06
     1559    1.5590E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339755E-07    3.364931E-06
     1560    1.5600E-06    1.082445E+00    1.202717E-01    1.296936E-07    7.339758E-07    3.364931E-06
     1561    1.5610E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339760E-07    3.364930E-06
     1562    1.5620E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339763E-07    3.364930E-06
     1563    1.5630E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339766E-07    3.364930E-06
     1564    1.5640E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339768E-07    3.364930E-06
     1565    1.5650E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339771E-07    3.364929E-06
     1566    1.5660E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339774E-07    3.364929E-06
     1567    1.5670E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339776E-07    3.364929E-06
     1568    1.5680E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339779E-07    3.364929E-06
     1569    1.5690E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339781E-07    3.364928E-06
     1570    1.5700E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339784E-07    3.364928E-06
     1571    1.5710E-06    1.082445E+00    1.202717E-01    1.296935E-07    7.339786E-07    3.364928E-06
     1572    1.5720E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339789E-07    3.364928E-06
     1573    1.5730E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339791E-07    3.364927E-06
     1574    1.5740E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339794E-07    3.364927E-06
     1575    1.5750E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339796E-07    3.364927E-06
     1576    1.5760E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339799E-07    3.364927E-06
     1577    1.5770E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339801E-07    3.364926E-06
     1578    1.5780E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339804E-07    3.364926E-06
     1579    1.5790E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339806E-07    3.364926E-06
     1580    1.5800E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339809E-07    3.364926E-06
     1581    1.5810E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339811E-07    3.364926E-06
     1582    1.5820E-06    1.082445E+00    1.202717E-01    1.296934E-07    7.339813E-07    3.364925E-06
     1583    1.5830E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339816E-07    3.364925E-06
     1584    1.5840E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339818E-07    3.364925E-06
     1585    1.5850E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339820E-07    3.364925E-06
     1586    1.5860E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339823E-07    3.364924E-06
     1587    1.5870E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339825E-07    3.364924E-06
     1588    1.5880E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339827E-07    3.364924E-06
     1589    1.5890E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339830E-07    3.364924E-06
     1590    1.5900E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339832E-07    3.364924E-06
     1591    1.5910E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339834E-07    3.364923E-06
     1592    1.5920E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339837E-07    3.364923E-06
     1593    1.5930E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339839E-07    3.364923E-06
     1594    1.5940E-06    1.082445E+00    1.202717E-01    1.296933E-07    7.339841E-07    3.364923E-06
     1595    1.5950E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339843E-07    3.364922E-06
     1596    1.5960E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339846E-07    3.364922E-06
     1597    1.5970E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339848E-07    3.364922E-06
     1598    1.5980E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339850E-07    3.364922E-06
     1599    1.5990E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339852E-07    3.364922E-06
     1600    1.6000E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339854E-07    3.364921E-06
     1601    1.6010E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339856E-07    3.364921E-06
     1602    1.6020E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339859E-07    3.364921E-06
     1603    1.6030E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339861E-07    3.364921E-06
     1604    1.6040E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339863E-07    3.364921E-06
     1605    1.6050E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339865E-07    3.364920E-06
     1606    1.6060E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339867E-07    3.364920E-06
     1607    1.6070E-06    1.082445E+00    1.202717E-01    1.296932E-07    7.339869E-07    3.364920E-06
     1608    1.6080E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339871E-07    3.364920E-06
     1609    1.6090E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339873E-07    3.364920E-06
     1610    1.6100E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339875E-07    3.364919E-06
     1611    1.6110E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339877E-07    3.364919E-06
     1612    1.6120E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339880E-07    3.364919E-06
     1613    1.6130E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339882E-07    3.364919E-06
     1614    1.6140E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339884E-07    3.364919E-06
     1615    1.6150E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339886E-07    3.364918E-06
     1616    1.6160E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339888E-07    3.364918E-06
     1617    1.6170E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339890E-07    3.364918E-06
     1618    1.6180E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339892E-07    3.364918E-06
     1619    1.6190E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339894E-07    3.364918E-06
     1620    1.6200E-06    1.082445E+00    1.202717E-01    1.296931E-07    7.339895E-07    3.364917E-06
     1621    1.6210E-06    1.082445E+00    1.202717E-01    1.296930E-07    7.339897E-07    3.364917E-06
     1622    1.6220E-06    1.082445E+00    1.202717E-01    1.296930E-07    7.339899E-07    3.364917E-06
     1623    1.6230E-06    1.082445E+00    1.202717E-01    1.296930E-07    7.339901E-07    3.364917E-06
     1624    1.6240E-06    1.082445E+00    1.202717E-01    1.296930E-07    7.339903E-07    3.364917E-06
     1625    1.6250E-06    1.082445E+00    1.202717E-01    1.296930E-07    7.339905E-07    3.364916E-06
